종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"009680","모토닉","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"33000000","500","16500000000","원(KRW)","김영봉, 신현돈(각자 대표이사)","053-589-6262","서울특별시 중구 청계천로 100 동관 9층(수표동, 시그니쳐타워)"
"009580","무림P&P","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"62368324","2500","155920810000","원(KRW)","이도균","052-231-7000","울산광역시 울주군 온산읍 우봉강양로 3-36 -"
"009200","무림페이퍼","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"41609310","2500","104023275000","원(KRW)","이도균","055-751-1234","경상남도 진주시  남강로 1003 (상평동)"
"033920","무학","KOSPI",,,"031101","알코올음료 제조업","12",,"28500000","200","5700000000","원(KRW)","최재호, 이수능 (각자 대표이사)","1588-2226","경상남도 창원시 마산회원구  봉암공단2길 6 "
"008420","문배철강","KOSPI",,,"032401","1차 철강 제조업","12",,"20503505","500","10251752500","원(KRW)","배종민","02-758-6640","서울특별시 동작구 동작대로 35 - "
"025560","미래산업","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"18662929","100","1866292900","원(KRW)","선종업","041-621-5070","충청남도 천안시 서북구 백석공단7로 65 (백석동)"
"007120","미래아이앤지","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"129484148","100","12948414800","원(KRW)","김학수","02-3470-4400","서울특별시 강남구 도산대로 514 청담동"
"006800","미래에셋대우","KOSPI",,,"116601","금융 지원 서비스업","12",,"645316408","5000","4101960790000","원(KRW)","최현만, 조웅기","02-768-3355","서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워"
"357250","미래에셋맵스리츠","KOSPI",,,"126801","부동산 임대 및 공급업","11",,"20100000","1000","20100000000","원(KRW)","김호식","1577-1640","서울특별시 종로구 종로 33 그랑서울 "
"085620","미래에셋생명","KOSPI",,,"116501","보험업","12",,"177016189","5000","885080945000","원(KRW)","변재상","02-1588-0220","서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩 "
"002840","미원상사","KOSPI",,,"032004","기타 화학제품 제조업","12",,"4970000","500","6661780000","원(KRW)","홍창식, 손응주","031-472-9120","경기도 안산시 단원구  원시로 49 (목내동) "
"268280","미원에스씨","KOSPI",,,"032001","기초 화학물질 제조업","12",,"5100000","500","2633945500","원(KRW)","김형웅, 배원","063-260-1500","전라북도 완주군 봉동읍 완주산단1로 167 "
"107590","미원홀딩스","KOSPI",,,"116409","기타 금융업","12",,"2320000","500","1315887000","원(KRW)","김정돈, 이선복","031-479-9313","경기도 용인시 수지구 포은대로59번길 20 -"
"134380","미원화학","KOSPI",,,"032004","기타 화학제품 제조업","12",,"2199268","1000","2404080000","원(KRW)","정규식","031-479-9200","울산광역시 남구  장생포로 247 "
"003650","미창석유공업","KOSPI",,,"031902","석유 정제품 제조업","12",,"1739672","5000","8698360000","원(KRW)","유재순","051-403-6441","부산광역시 영도구 해양로 241 미창석유 "
"155900","바다로19호","KOSPI",,,"147601","운송장비 임대업","12",,"15200004","5000","76000020000","원(KRW)","박현주","02-3210-3333","제주특별자치도 제주시 연삼로 473 (이도이동,산업경제진흥원) "
"003610","방림","KOSPI",,,"031302","직물직조 및 직물제품 제조업","09",,"42314090","500","21157045000","원(KRW)","서재희 대표집행임원","02-2085-2114","서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층"
"001340","백광산업","KOSPI",,,"032001","기초 화학물질 제조업","12",,"44918407","500","22459203500","원(KRW)","김성훈","02-2681-0136","전라북도 군산시  임해로 494-16 "
"035150","백산","KOSPI",,,"032202","플라스틱제품 제조업","12",,"24200000","500","14000000000","원(KRW)","김상화, 김한준(각자 대표이사)","031-499-0044-9","경기도 시흥시 공단1대로27번길 47 "
"002410","범양건영","KOSPI",,,"064101","건물 건설업","12",,"24831982","1000","24831982000","원(KRW)","강병주, 이동주 (각자대표)","041-573-5631","부산광역시 동구 초량중로 114 105동 비102호, 비104호(초량동, 범양레우스 센트럴베이)"
"096300","베트남개발1","KOSPI",,,"116402","신탁업 및 집합투자업","02",,"137680211","무액면","57825688620","원(KRW)","한국투자신탁운용(주)","02-2180-0647","서울특별시 영등포구 은행로 3 여의도동"
"007210","벽산","KOSPI",,,"032309","기타 비금속 광물제품 제조업","12",,"68560000","500","34280000000","원(KRW)","김 성 식","02-2260-6114","서울특별시 중구  퇴계로 307 광희동 1가, 광희빌딩"
"002760","보락","KOSPI",,,"032004","기타 화학제품 제조업","12",,"59900000","200","11980000000","원(KRW)","정기련","031-352-6455","경기도 화성시  양감면 초록로 720-37 "
"003850","보령제약","KOSPI",,,"032102","의약품 제조업","12",,"52120000","500","26060000000","원(KRW)","안재현, 이삼수","02-708-8000","서울 종로구 원남동 보령빌딩 66-21"
"000890","보해양조","KOSPI",,,"031101","알코올음료 제조업","12",,"127449373","500","63724686500","원(KRW)","임지선, 조영석","061-243-3141","전라남도 목포시  호남로68번길 36 보해양조(주)"
"003000","부광약품","KOSPI",,,"032102","의약품 제조업","12",,"64837978","500","33289457500","원(KRW)","유희원","02-828-8114","서울특별시 동작구  대방동1길 47 "
"001270","부국증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"10369886","5000","66849430000","원(KRW)","박현철","02-368-9200","서울 영등포구 여의도동 34-2"
"026940","부국철강","KOSPI",,,"032401","1차 철강 제조업","12",,"20000000","500","10000000000","원(KRW)","남상규/손일호","062-954-3806","광주광역시 광산구 하남산단9번로 90 (안청동)"
"015350","부산도시가스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"11000000","5000","55000000000","원(KRW)","구태고","051-607-1178","부산광역시 수영구  황령대로 513 "
"011390","부산산업","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"1056000","5000","5280000000","원(KRW)","이종산","051-315-8338","부산광역시 사상구 장인로 35 (감전동)"
"005030","부산주공","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"56849517","500","28424758500","원(KRW)","장세훈","051-780-5980","부산광역시 기장군 장안읍 신소재산단1로 10 부산주공(주)"
"002070","비비안","KOSPI",,,"031401","봉제의복 제조업","12",,"26735890","500","13367945000","원(KRW)","손영섭","02-3780-1114","서울특별시 용산구  서빙고로51길 52 "
"100220","비상교육","KOSPI",,,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"12996741","500","6498370500","원(KRW)","양태회","154-4055-4","서울특별시 구로구 디지털로 33길 48
(구로동,대륭포스트타워7차19층) "
"030790","비케이탑스","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"13127849","500","6563924500","원(KRW)","김봉겸","02-3453-9789","서울특별시 강남구 테헤란로 401 17층(삼성동, 남경센타)"
"352820","빅히트","KOSPI",,,"105902","오디오물 출판 및 원판 녹음업","12",,"35623760","500","17811880000","원(KRW)","방시혁","02-3334-0105","서울특별시 강남구 테헤란로108길 42 2층"
"005180","빙그레","KOSPI",,,"031005","낙농제품 및 식용빙과류 제조업","12",,"9851241","5000","49756205000","원(KRW)","전창원","02-2022-6000","경기도 남양주시 미금로65번길 45 (도농동) (주)빙그레 "
"003960","사조대림","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"9164467","5000","45822335000","원(KRW)","김상훈","02-3470-6000","서울특별시 서초구 남부순환로 2159 "
"008040","사조동아원","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"141144600","500","70572300000","원(KRW)","이인우, 노동환","02-789-9524","서울특별시 서초구 방배천로2길 12 사조빌딩"
"007160","사조산업","KOSPI",,,"010301","어로 어업","12",,"5000000","5000","25000000000","원(KRW)","이창주","02-3277-1600","서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층"
"014710","사조씨푸드","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"17218543","1000","17218543000","원(KRW)","최세환","02-721-6555","서울특별시 서대문구 통일로 107-39 502(충정로2가, 사조빌딩)"
"006090","사조오양","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"9422739","5000","47113695000","원(KRW)","정태식","02-3470-6030","서울특별시 서초구 남부순환로 2159 (방배동)"
"001470","삼부토건","KOSPI",,,"064102","토목 건설업","12",,"137546368","1000","137546368000","원(KRW)","이응근,이계연","02-3706-2114","서울특별시 중구  퇴계로 63 삼부빌딩 "
"006400","삼성SDI","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"68764530","5000","356712130000","원(KRW)","전영현","031-8006-3100","경기도 용인시 기흥구  공세로 150-20 "
"006660","삼성공조","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"8126314","500","4063157000","원(KRW)","고호곤","055-280-2733","경상남도 창원시 성산구  연덕로 176 삼성공조(주)"
"028260","삼성물산","KOSPI",,,"074607","기타 전문 도매업","12",,"186887081","100","18851450600","원(KRW)","이영호, 고정석, 정금용","02-2145-5114","서울특별시 강동구 상일로6길 26 -"
"207940","삼성바이오로직스","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"66165000","2500","165412500000","원(KRW)","임존종보 (Rim John Chongbo)","032-455-3114","인천광역시 연수구 송도바이오대로 300 "
"032830","삼성생명","KOSPI",,,"116501","보험업","12",,"200000000","500","100000000000","원(KRW)","전영묵","02-751-8157","서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사"
"018260","삼성에스디에스","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"77377800","500","38688900000","원(KRW)","홍원표","02-6155-3114","서울특별시 송파구 올림픽로35길 125(신천동) "
"028050","삼성엔지니어링","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"196000000","5000","980000000000","원(KRW)","최성안","02-2053-3000","서울특별시 강동구 상일동 500 삼성 GEC "
"009150","삼성전기","KOSPI",,,"032602","전자부품 제조업","12",,"74693696","5000","388003400000","원(KRW)","경계현","031-210-5114","경기도 수원시 영통구  매영로 150 "
"005930","삼성전자","KOSPI",,,"032604","통신 및 방송 장비 제조업","12",,"5969782550","100","897513820000","원(KRW)","김기남, 김현석, 고동진","031-200-1114","경기도 수원시 영통구  삼성로 129 (매탄동) "
"001360","삼성제약","KOSPI",,,"032102","의약품 제조업","12",,"61549713","500","30774856500","원(KRW)","김상재, 김기호 각자대표","031-353-6681","경기도 화성시 향남읍 제약공단2길 35 삼성제약(주)"
"010140","삼성중공업","KOSPI",,,"033101","선박 및 보트 건조업","12",,"630000000","5000","3150574225000","원(KRW)","남준우","031-5171-7000","경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터"
"016360","삼성증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"89300000","5000","458478080000","원(KRW)","장석훈","02-2020-8000","서울특별시 서초구 서초대로74길 11 (서초동)"
"068290","삼성출판사","KOSPI",,,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"10000000","500","5000000000","원(KRW)","김진용","02-3470-6800","서울특별시 서초구  명달로 94 (주)삼성출판사"
"029780","삼성카드","KOSPI",,,"116409","기타 금융업","12",,"115858891","5000","614794455000","원(KRW)","김대환","02-1588-8700","서울특별시 중구  세종대로 67 "
"000810","삼성화재해상보험","KOSPI",,,"116501","보험업","12",,"47374837","500","26473418500","원(KRW)","최영무","02-1588-5114","서울특별시 서초구 서초대로74길 14 (서초동)"
"006110","삼아알미늄","KOSPI",,,"032402","1차 비철금속 제조업","12",,"11000000","500","5500000000","원(KRW)","한남희,하상용","031-467-6800","경기도 평택시 포승읍 평택항로 92 삼아알미늄 주식회사"
"145990","삼양사","KOSPI",,,"031007","기타 식품 제조업","12",,"10313449","5000","53417595000","원(KRW)","박순철, 송자량","02-740-7114","서울특별시 종로구 종로33길 31 삼양사"
"003230","삼양식품","KOSPI",,,"031007","기타 식품 제조업","12",,"7533015","5000","37665075000","원(KRW)","정태운, 진종기","02-940-3000","서울특별시 성북구  오패산로3길 104 "
"002170","삼양통상","KOSPI",,,"031501","가죽, 가방 및 유사제품 제조업","12",,"3000000","5000","15000000000","원(KRW)","허남각","02-3453-3961","서울특별시 강남구 테헤란로 301(역삼동) 삼정개발빌딩 6층 "
"272550","삼양패키징","KOSPI",,,"032202","플라스틱제품 제조업","12",,"14209804","5000","71049020000","원(KRW)","조덕희","02-740-7827","서울특별시 종로구 종로33길 31 "
"000070","삼양홀딩스","KOSPI",,,"116409","기타 금융업","12",,"8564271","5000","44341645000","원(KRW)","윤재엽","02-740-7114","서울특별시 종로구 종로33길 31 "
"002810","삼영무역","KOSPI",,,"074607","기타 전문 도매업","12",,"18466948","500","9233474000","원(KRW)","이승용","02-320-4114","서울특별시 마포구  양화로 111 "
"005680","삼영전자공업","KOSPI",,,"032602","전자부품 제조업","12",,"20000000","500","10000000000","원(KRW)","변동준, 김대호 (각자 대표이사)","031-743-6701","경기도 성남시 중원구  사기막골로 47 (상대원동) "
"003720","삼영화학공업","KOSPI",,,"032202","플라스틱제품 제조업","12",,"34000000","500","17000000000","원(KRW)","이석준","02-757-2291-3","서울특별시 종로구 청계천로 35 13층(서린동, 관정빌딩)"
"023000","삼원강재","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"40000000","500","20000000000","원(KRW)","허재철, 장범석 (각자대표)","054-278-1983-8","경상북도 포항시 남구  대송면 철강산단로66번길 40 "
"004380","삼익THK","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"21000000","500","10500000000","원(KRW)","진영환, 전영배","053-665-7000","대구광역시 달서구  성서동로 163 "
"002450","삼익악기","KOSPI",,,"033302","악기 제조업","12",,"90530915","500","45265457500","원(KRW)","김종섭, 이형국","043-1688-3151","충청북도 음성군  소이면 소이로 313 "
"004440","삼일씨엔에스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"12731947","1000","12731947000","원(KRW)","정용근","02-311-3300","서울특별시 중구 을지로5길 16 삼화타워 5층 "
"000520","삼일제약","KOSPI",,,"032102","의약품 제조업","12",,"6694896","1000","6694896000","원(KRW)","허강, 허승범(각자대표)","02-520-0300","서울특별시 서초구  효령로 155 (방배동, 삼일제약 사옥)"
"009770","삼정펄프","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"2499971","5000","12499855000","원(KRW)","전성오","02-743-7071","경기 평택시 고덕면 해창리 250"
"005500","삼진제약","KOSPI",,,"032102","의약품 제조업","12",,"13900000","1000","13900000000","원(KRW)","최승주, 조의환, 장홍순, 최용주","02-3140-0700","서울특별시 마포구  와우산로 121 삼진제약사옥 "
"004690","삼천리","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"4055025","5000","20275125000","원(KRW)","이찬의, 유재권","02-368-3300","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)"
"010960","삼호개발","KOSPI",,,"064201","기반조성 및 시설물 축조관련 전문공사업","12",,"25000000","500","12500000000","원(KRW)","김락중, 심재범","02-2046-7722","충청남도 당진시  면천면 면천로 183 "
"004450","삼화왕관","KOSPI",,,"032509","기타 금속 가공제품 제조업","12",,"2154379","5000","10771895000","원(KRW)","고기영","031-490-8400","경기도 안산시 단원구  강촌로 140 삼화왕관(주)"
"009470","삼화전기","KOSPI",,,"032602","전자부품 제조업","12",,"6613820","1000","6613820000","원(KRW)","오영주, 박종온","043-261-0200","충청북도 청주시 흥덕구  봉명로 3 (복대동)"
"011230","삼화전자공업","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"10457940","1000","10457940000","원(KRW)","오영주, 이건화","031-374-5501","경기도 용인시 처인구  남사면 경기동로 215 삼화전자공업(주)"
"001820","삼화콘덴서공업","KOSPI",,,"032602","전자부품 제조업","12",,"10395000","1000","10395000000","원(KRW)","오영주, 박진","031-332-6441","경기도 용인시 처인구  남사면 경기동로 227 "
"000390","삼화페인트공업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26814737","500","13407368500","원(KRW)","김장연,오진수(각자대표)","031-499-0394-6","경기도 안산시 단원구  별망로 178 "
"001290","상상인증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"96108437","1000","97411913000","원(KRW)","이명수","02-3779-3000","서울특별시 강남구 테헤란로 424 삼성생명 대치타워 20층"
"041650","상신브레이크","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"21471450","500","10735725000","원(KRW)","김효일, 박세종","053-616-9555","대구광역시 달성군 논공읍 논공중앙로33길 10 "
"075180","새론오토모티브","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"19200000","500","9600000000","원(KRW)","정경호, 이시이 야스지","041-560-4114","충청남도 천안시 동남구 병천면 가전5길 133 "
"007540","샘표","KOSPI",,,"116409","기타 금융업","12",,"2875800","1000","2875800000","원(KRW)","박진선","02-3393-5500","서울특별시 중구 충무로 2 "
"248170","샘표식품","KOSPI",,,"031007","기타 식품 제조업","12",,"4568286","500","2284143000","원(KRW)","박진선","02-3393-5500","서울특별시 중구 충무로 2 8층 (필동1가, 매일경제빌딩)"
"007860","서연","KOSPI",,,"116409","기타 금융업","12",,"23479844","500","11739922000","원(KRW)","유양석","031-420-3000","경기도 안양시 동안구 부림로170번길 41-22(관양동) -"
"200880","서연이화","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"27028437","500","13514218500","원(KRW)","김근식","031-420-3200","경기도 안양시 동안구 부림로170번길 41-22 (관양동) "
"017390","서울도시가스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"5000000","5000","35000000000","원(KRW)","공동대표이사 박근원
공동대표이사 김진철","02-810-8000","서울특별시 강서구 공항대로 607 (염창동) "
"004410","서울식품공업","KOSPI",,,"031007","기타 식품 제조업","12",,"362085308","100","36430980800","원(KRW)","서성훈","043-720-7000","충청북도 충주시 충원대로 862 "
"021050","서원","KOSPI",,,"032403","금속 주조업","12",,"47474590","500","23737295000","원(KRW)","조시영, 조경호","031-365-8700","경기도 안산시 단원구  산단로67번길 94  (목내동, (주)서원)"
"008490","서흥","KOSPI",,,"032004","기타 화학제품 제조업","12",,"11569113","500","6084556500","원(KRW)","양주환","043-249-4100","충청북도 청주시 흥덕구 오송읍 오송생명로 61 -"
"007610","선도전기","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"18000000","500","9000000000","원(KRW)","전동준","031-491-2284","경기도 안산시 단원구  원시로 86 "
"136490","선진","KOSPI",,,"031008","동물용 사료 및 조제식품 제조업","12",,"23779604","500","11889802000","원(KRW)","이범권","031-637-1180","경기도 이천시  대월면 사동로 76 "
"002820","선창산업","KOSPI",,,"031602","나무제품 제조업","12",,"12607989","1000","12607989000","원(KRW)","서성교","032-770-3000","인천광역시 중구 월미로 96 "
"014910","성문전자","KOSPI",,,"032602","전자부품 제조업","12",,"19486857","500","10043428500","원(KRW)","신준섭","031-650-2800","경기도 평택시  세교산단로 61 "
"003080","성보화학","KOSPI",,,"032003","비료, 농약 및 살균, 살충제 제조업","12",,"20020000","500","10010000000","원(KRW)","윤정선","02-3789-3800","경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사"
"004980","성신양회","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"24516073","5000","128508590000","원(KRW)","김영준, 김상규","02-3782-7000","서울특별시 종로구  인사동5길 29 "
"011300","성안","KOSPI",,,"031302","직물직조 및 직물제품 제조업","12",,"56857860","500","28428930000","원(KRW)","박상태","053-382-4772","대구광역시 북구  검단동로 35 (검단동)"
"000180","성창기업지주","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"69751600","500","36000000000","원(KRW)","우인석","051-260-3333","부산광역시 사하구  다대로 627 (다대동)"
"002420","세기상사","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"407592","5000","2037960000","원(KRW)","김정희","02-3393-3500","서울특별시 중구 퇴계로 212 "
"004360","세방","KOSPI",,,"084903","도로 화물 운송업","12",,"19308690","500","11498970000","원(KRW)","최종일","051-630-5300","부산광역시 남구 우암로 127 (감만동)"
"004490","세방전지","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"14000000","500","7000000000","원(KRW)","대표이사 원성연, 대표이사 차주호","02-3451-6201","서울특별시 강남구 선릉로 433 "
"001430","세아베스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"35862119","5000","219310595000","원(KRW)","김철희, 박준두","02-6970-2021","서울시 마포구 양화로 45 "
"306200","세아제강","KOSPI",,,"032401","1차 철강 제조업","12",,"2836300","5000","14181500000","원(KRW)","이휘령, 김석일","02-6970-1000","서울특별시 마포구 양화로 45 "
"003030","세아제강지주","KOSPI",,,"116409","기타 금융업","12",,"4141657","5000","20708285000","원(KRW)","이순형, 남형근","02-6970-1421","서울시마포구 양화로 45 "
"019440","세아특수강","KOSPI",,,"032401","1차 철강 제조업","12",,"8570000","5000","42850000000","원(KRW)","전주병","054-285-4771","경상북도 포항시 남구  괴동로 40 "
"058650","세아홀딩스","KOSPI",,,"032401","1차 철강 제조업","12",,"4000000","5000","20000000000","원(KRW)","이태성, 천정철","02-6970-0110","서울특별시 마포구 양화로 45 "
"013000","세우글로벌","KOSPI",,,"074607","기타 전문 도매업","12",,"28705031","500","14352515500","원(KRW)","안백순","032-868-1100","인천광역시 남구 염전로261번길 26-48 "
"091090","세원셀론텍","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"69223286","500","34611643000","원(KRW)","장정호, 유승주","02-2167-9000","서울특별시 영등포구 국제금융로 52 SIMPAC빌딩 3~5층"
"021820","세원정공","KOSPI",,,"033003","자동차 신품 부품 제조업","06",,"10000000","500","5000000000","원(KRW)","김문기, 김상현","053-582-5161","대구광역시 달서구 달서대로 554 "
"067830","세이브존I&C","KOSPI",,,"074701","종합 소매업","12",,"41040895","1000","41040895000","원(KRW)","김현동","032-320-9032","서울특별시 노원구  한글비석로 57 (하계동)"
"033530","세종공업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"27765096","500","13882548000","원(KRW)","박정길, 김기홍, 김익석 (각자 대표이사)","052-219-1699","울산광역시 북구 공단길 4 (효문동)"
"075580","세진중공업","KOSPI",,,"033101","선박 및 보트 건조업","12",,"56849456","500","31224728000","원(KRW)","최양환","052-231-8000","울산광역시 울주군 온산읍 당월로 216-18 "
"027970","세하","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"57562997","1000","57562997000","원(KRW)","이제선, 안재호","02-2056-8800","대구광역시 달성군  유가면 비슬로96길 97 "
"145210","세화아이엠씨","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"151569422","500","75784711000","원(KRW)","손오동","062-944-6161","광주광역시 북구 첨단연신로29번길 26 "
"308170","센트랄모텍","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"8610000","500","4305000000","원(KRW)","이종철, 강태룡","052-290-1300","울산광역시 북구 모듈화산업로 115 "
"012600","센트럴인사이트","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"10695682","500","5347841000","원(KRW)","대표이사 김진섭","02-3670-7700-2","서울특별시 강남구 도산대로 318 "
"068270","셀트리온","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"134997805","1000","134997805000","원(KRW)","기우성","032-850-5000","인천광역시 연수구 아카데미로 23 "
"336370","솔루스첨단소재","KOSPI",,,"032602","전자부품 제조업","12",,"30589758","100","3960220800","원(KRW)","진대제, 이윤석","02-3670-5330","전라북도 익산시 석암로11길 11 "
"004430","송원산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"24000000","500","12000000000","원(KRW)","김충식 대표이사","052-273-9841","울산광역시 남구  장생포로 83"
"017550","수산중공업","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"53985163","500","26992581500","원(KRW)","김병현","031-352-7733","경기도 화성시  양감면 정문송산로 260 "
"134790","시디즈","KOSPI",,,"033201","가구 제조업","12",,"2000000","500","1000000000","원(KRW)","대표이사 이상배","02-3400-6339","경기도 평택시 세교산단로 67-20 (주)시디즈"
"016590","신대양제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"4029782","5000","20148910000","원(KRW)","권혁홍, 권택환 각자대표","031-494-7911","경기도 안산시 단원구 별망로 129 -"
"029530","신도리코","KOSPI",,,"032603","컴퓨터 및 주변장치 제조업","12",,"10080029","5000","50400145000","원(KRW)","황성식, 권오성","02-460-1114","서울특별시 성동구  성수이로24길 3 (주)신도리코"
"004970","신라교역","KOSPI",,,"010301","어로 어업","12",,"16000000","500","8000000000","원(KRW)","이광세, 홍성호 (각자 대표이사)","02-3434-9900","서울특별시 송파구 백제고분로 362 신리빌딩"
"011930","신성이엔지","KOSPI",,,"032601","반도체 제조업","12",,"201433941","500","100826970500","원(KRW)","이지선, 안윤수","031-788-9500","경기도 성남시 분당구  대왕판교로395번길 8 (백현동 404-1) 신성솔라에너지"
"005390","신성통상","KOSPI",,,"074607","기타 전문 도매업","06",,"143708390","500","71854195000","원(KRW)","대표이사 염태순","02-3709-9000","서울특별시 강동구 풍성로63길 84(둔촌동) "
"004170","신세계","KOSPI",,,"074701","종합 소매업","12",,"9845181","5000","49225905000","원(KRW)","차정호","02-727-1234","서울특별시 중구  소공로 63 (충무로1가) 신세계백화점건물 (주)신세계"
"035510","신세계I&C","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"1720000","5000","8600000000","원(KRW)","손정현","02-3397-1234","서울특별시 중구 남대문시장10길 2 21층(회현동1가, 메사빌딩)"
"034300","신세계건설","KOSPI",,,"064101","건물 건설업","12",,"4000000","5000","20000000000","원(KRW)","윤명규","02-3406-6620","서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)"
"031430","신세계인터내셔날","KOSPI",,,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"7140000","5000","35700000000","원(KRW)","장재영, 이길한, 손문국 (각자대표)","02-6979-1234","서울특별시 강남구 도산대로 449 -"
"031440","신세계푸드","KOSPI",,,"095601","음식점업","12",,"3872480","5000","19362400000","원(KRW)","김운아, 성열기(각자대표)","02-3397-6000","서울특별시 성동구 성수일로 56 성수동BY센터 4-7층(성수동2가, 백영 성수빌딩)"
"006880","신송홀딩스","KOSPI",,,"074602","산업용 농·축산물 및 동·식물 도매업","12",,"11828858","500","5914429000","원(KRW)","조갑주","027801400","서울특별시 영등포구 여의나루로 53-1 "
"005800","신영와코루","KOSPI",,,"031401","봉제의복 제조업","12",,"900000","5000","4500000000","원(KRW)","이의평, 이성원","02-818-5114","서울특별시 금천구  가산디지털1로 104 (주)신영와코루"
"001720","신영증권","KOSPI",,,"116601","금융 지원 서비스업","03",,"9386237","5000","82200000000","원(KRW)","원종석, 황성엽","02-2004-9000","서울특별시 영등포구 국제금융로8길 16 (여의도동, 신영증권빌딩)"
"009270","신원","KOSPI",,,"031401","봉제의복 제조업","12",,"85042499","500","42566619500","원(KRW)","박정주","02-3274-5000","서울특별시 마포구  독막로 328 신원빌딩"
"002700","신일전자","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"71047521","500","35523760500","원(KRW)","정윤석","02-2081-3420","충청남도 천안시 서북구 입장면 연곡길 308 -"
"019170","신풍제약","KOSPI",,,"032102","의약품 제조업","12",,"52984990","500","27592495000","원(KRW)","유 제 만","031-491-6191","경기도 안산시 단원구 원시로 7 "
"002870","신풍제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"34958700","500","17479350000","원(KRW)","정학헌","02-2156-7521","서울특별시 강남구 압구정로 104 보암빌딩 501호"
